Theia 463                     ; Aql  ; 18 57 22.5 +11 26 50; Op    ; OC   ;   923.00;   581;     ; 8.250;* ;                                                       ;
Mercer 14                     ; Aql  ; 18 58 05.0 +01 36 38; IR    ; EC   ;     1.20;  2210;     ;      ;* ;GLIMPSE 14                                             ;
Dewangan 1                    ; Aql  ; 18 58 11.0 +01 37 01; IR    ; EC   ;     2.20;  2200;     ;      ;* ;                                                       ;In G35.2-0.74 (ARO 143, not a PN)
BDSB 129                      ; Aql  ; 18 58 13.0 +01 40 37; IR    ; EC   ;     1.40;  2210;     ;      ;* ;                                                       ;In HII reg WISE G35.19-0.74
NGC 6728                      ; Aql  ; 18 58 51.6 -08 57 11; Op    ; OC   ;     8.00;  1127;0.231; 8.768;* ;                                                       ;
Mol 82 Cl                     ; Aql  ; 18 59 03.2 +03 53 17; IR    ; EC   ;     0.90;  6550;     ;      ;* ;IRAS 18565+0349                                        ;
SUH 143                       ; Aql  ; 18 59 07.0 +07 02 56; IR    ; EC   ;     0.60;  1900;     ;      ;* ;                                                       ;Dist from Urquhart+ 2018
Mol 84 Cl                     ; Aql  ; 18 59 14.3 +07 04 52; IR    ; EC   ;     0.60;  1930;     ;      ;* ;Bica 97, Sh2-75                                        ;In HII reg WISE G40.11+1.49
Bica 646                      ; Aql  ; 18 59 37.4 +03 48 49; IR    ; EC   ;     1.30; 10800;     ;      ;* ;                                                       ;In HII reg WISE G37.25-0.08
Ryu 899                       ; Aql  ; 18 59 38.7 -05 58 33; Op    ; OC   ;     1.70;  3500;     ;      ;* ;                                                       ;Very uncertain dist, median from Bairler-Jones+ 2018
Bica 647                      ; Aql  ; 18 59 42.4 +03 53 37; IR    ; EC   ;     0.70;  3700;     ;      ;* ;                                                       ;In HII reg WISE G37.33-0.06
Majaess 197                   ; Aql  ; 18 59 45.5 +01 01 34; IR    ; EC   ;     1.90;  2200;     ;      ;* ;                                                       ;Dist from Hu+ 2016 (Ultra-compact HII regions & methanol masers. I)
Masgomas-6 A                  ; Aql  ; 19 00 04.5 +03 46 28; IR    ; EC   ;     7.20;  4170;     ;      ;* ;                                                       ;Center, diam and dist calculated from stars in the Table 3 of the disc paper
Masgomas-6 B                  ; Aql  ; 19 00 10.8 +03 46 00; IR    ; EC   ;     5.70;  8520;     ;      ;* ;                                                       ;In background of Masgomas-6 A (arXiv:1801.08683)
SUH 142                       ; Aql  ; 19 00 16.0 +04 03 14; IR    ; EC   ;     1.60; 10200;     ;      ;* ;                                                       ;In HII reg WISE G37.54-0.11
Theia 1338                    ; Aql  ; 19 00 17.7 -06 56 28; Op    ; OC   ;   421.00;   734;     ; 9.150;* ;                                                       ;
Bica 649                      ; Aql  ; 19 00 25.0 +04 08 25; IR    ; EC   ;     0.90; 10400;     ;      ;* ;                                                       ;In HII reg WISE G37.63-0.10
NGC 6735                      ; Aql  ; 19 00 37.2 -00 29 53; Op    ; OC   ;    10.00;  2248;0.677; 8.330;* ;                                                       ;Incl cepheid V493 Aql
Theia 291                     ; Aql  ; 19 00 43.3 -08 26 48; Op    ; OC   ;   787.00;   837;     ; 7.950;* ;                                                       ;
Bica 650                      ; Aql  ; 19 01 02.0 +04 11 59; IR    ; EC   ;     1.10;  9100;     ;      ;* ;W 47?                                                  ;In HII reg WISE G37.76-0.21
TC 1901-1006                  ; Aql  ; 19 01 07.0 -10 05 20; Op    ; OCR? ;    13.00;   628;     ;      ;* ;HD 176607 Grp                                          ;Very poor, only 7*
RM 22                         ; Aql  ; 19 01 07.1 +03 52 20; IR    ; SFR  ;    24.80; 10500;     ;      ;* ;                                                       ;
SFC 22                        ; Aql  ; 19 01 08.0 +03 27 27; IR    ; OB   ;    14.00; 10500;     ;      ;* ;RMM 22                                                 ;
Patchick 60                   ; Aql  ; 19 01 12.0 +12 28 33; Op    ; OC   ;     5.00;  2460;     ;      ;* ;                                                       ;
RM 23                         ; Aql  ; 19 01 18.7 +04 45 34; IR    ; OB   ;    12.00;  6700;     ;      ;* ;SFC 23                                                 ;
MVM G37.51-0.46               ; Aql  ; 19 01 27.2 +03 51 56; IR    ; OC   ;     1.50;  6100;     ;      ;* ;                                                       ;
Aql OB1                       ; Aql  ; 19 01 29.0 +03 36 20; Op    ; OB   ;   420.00;  2750;     ;      ;* ;                                                       ;
Spitzer J1901+0454            ; Aql  ; 19 01 33.5 +04 54 19; IR    ; OC?  ;     1.60;      ;     ;      ;  ;                                                       ;
Berkeley 81                   ; Aql  ; 19 01 40.6 -00 27 14; Op    ; OC   ;     5.30;  3534;0.898; 8.770;* ;                                                       ;
Theia 640                     ; Aql  ; 19 01 42.5 -09 13 11; Op    ; OC   ;   685.00;   542;     ; 8.450;* ;                                                       ;
W 48 Cl                       ; Aql  ; 19 01 47.0 +01 13 03; IR    ; EC   ;     1.50;  3270;     ;      ;* ;BDB 24                                                 ;In G35.2-1.7, in W 48
SUH 24                        ; Aql  ; 19 01 54.0 +04 12 58; IR    ; EC   ;     2.00;  9500;     ;      ;* ;                                                       ;In HII reg WISE G37.87-0.39
Russeil 73                    ; Aql  ; 19 02 00.0 +02 07 40; IR    ; SFR  ;     8.00;  1100;     ;      ;  ;                                                       ;Id? Tentative diam from 2MASS/WISE images
SUH 140                       ; Aql  ; 19 02 11.0 +01 21 04; IR    ; EC   ;     2.00;  2800;     ;      ;* ;IRAS 18596+0116                                        ;In HII reg WISE G35.35-1.77
Bica 88                       ; Aql  ; 19 02 22.0 +01 19 17; IR    ; EC   ;     1.50;  3270;     ;      ;* ;                                                       ;Dist from Hou+ 2014
FG Aql Cl                     ; Aql  ; 19 02 22.2 -05 36 20; Op    ; OC   ;    13.00;   400;     ;      ;* ;                                                       ;Incl FG and FH Aql
Theia 967                     ; Aql  ; 19 02 29.8 +06 15 51; Op    ; OC   ;   277.00;   714;     ; 8.750;* ;                                                       ;
Urq G39.25-0.05               ; Aql  ; 19 03 12.6 +05 36 01; IR    ; EC   ;     3.00; 11800;     ;      ;* ;                                                       ;Three HII reg
Russeil 74                    ; Aql  ; 19 03 36.0 +02 13 00; IR    ; SFR  ;    23.00;  4000;     ;      ;  ;                                                       ;Tentative diam from 2MASS/WISE images
Mercer 15                     ; Aql  ; 19 03 40.0 +05 10 12; IR    ; EC   ;     1.90; 10250;     ;      ;* ;GLIMPSE 15                                             ;In HII reg WISE G38.92-0.35
Bica 96                       ; Aql  ; 19 03 43.0 +05 10 33; IR    ; OC   ;     0.70; 10250;     ;      ;* ;                                                       ;Close pair with Mercer 15. adopted latter dist
Bica 95                       ; Aql  ; 19 03 47.0 +05 09 42; IR    ; EC   ;     1.60;  2800;     ;      ;* ;                                                       ;In the shell of HII reg WISE G38.92-0.38
UPK 31                        ; Aql  ; 19 03 48.5 -08 29 03; Op    ; OC   ;    21.36;   539;     ; 7.550;* ;                                                       ;
Bica 94                       ; Aql  ; 19 03 55.0 +05 06 58; IR    ; EC   ;     3.90;  3700;     ;      ;* ;                                                       ;In HII reg WISE G38.90-0.44, dist fomr Traficante+ 2015
SUH 141                       ; Aql  ; 19 04 03.0 +02 16 52; IR    ; EC   ;     1.00;  2490;     ;      ;* ;IRAS 19015+0212                                        ;
UCEC 8                        ; Aql  ; 19 04 03.7 +05 07 54; IR    ; EC   ;     0.30;  2700;     ;      ;* ;SUH 25                                                 ;In HII reg MSX6C G38.93-00.45
Theia 236                     ; Aql  ; 19 04 19.6 +12 26 46; Op    ; OC   ;  1289.00;   385;     ; 7.950;* ;                                                       ;
Mercer 16                     ; Aql  ; 19 04 20.0 +05 06 32; IR    ; EC   ;     1.80;  2750;     ;      ;* ;GLIMPSE 16                                             ;In HII reg WISE G38.95-0.54
Juchert J1904+1124            ; Aql  ; 19 04 26.7 +11 24 19; Op    ; OC?  ;     1.70;      ;     ;      ;  ;                                                       ;
UPK 55                        ; Aql  ; 19 04 26.8 +15 40 52; Op    ; OC   ;    28.98;   826;     ; 7.850;* ;Alessi J1904+1541                                      ;
Theia 495                     ; Aql  ; 19 04 35.9 +15 43 11; Op    ; OC   ;   175.00;   822;     ; 8.250;* ;                                                       ;
Theia 768                     ; Aql  ; 19 04 49.4 -00 10 47; Op    ; OC   ;   256.00;   773;     ; 8.550;* ;                                                       ;
NGC 6749                      ; Aql  ; 19 05 15.0 +01 54 03; Op    ; GC   ;     6.00;  7902;1.500;10.000;* ;Berkeley 42                                            ;
LMR 82                        ; Aql  ; 19 05 20.0 +07 32 54; IR    ; EC   ;     3.20;  7900;     ;      ;* ;                                                       ;Related dust emission
Alessi 76                     ; Aql  ; 19 05 45.6 -00 25 17; Op    ; OC   ;    20.00;  1610;     ;      ;* ;                                                       ;
LMR 81                        ; Aql  ; 19 06 19.3 +07 08 33; IR    ; SFR  ;    16.60;  9100;     ;      ;* ;Russeil 82                                             ;
UCEC 10                       ; Aql  ; 19 06 29.3 +06 21 42; IR    ; EC   ;     0.40;  5800;     ;      ;* ;IRAS 19040+0616                                        ;In HII reg WISE G40.30-0.43
FSR 124                       ; Aql  ; 19 06 52.0 +13 15 21; Op    ; OC   ;     5.00;  3026;1.228; 8.750;* ;SAI 127                                                ;
Alessi 56                     ; Aql  ; 19 06 53.3 +09 35 05; Op    ; OC   ;     2.20;  5745;2.190; 8.590;* ;GLIMPSE 19                                             ;
G3CC 62                       ; Aql  ; 19 07 00.0 +05 23 05; IR    ; EC   ;     0.70;  3630;     ;      ;* ;UCEC 9, IRAS 19045+0518, Mol 94                        ;
UCEC 11                       ; Aql  ; 19 07 00.6 +08 18 44; IR    ; EC   ;     0.30;  1600;     ;      ;* ;Mol 95                                                 ;In HII reg WISE G42.09+0.35
LMR 83                        ; Aql  ; 19 07 05.0 +07 38 42; IR    ; EC   ;     1.60; 11700;     ;      ;* ;Russeil 83                                             ;In HII reg WISE G41.51+0.02
Theia 154                     ; Aql  ; 19 07 12.4 -00 56 35; Op    ; OC   ;   453.00;   862;     ; 7.750;* ;                                                       ;
Theia 441                     ; Aql  ; 19 07 13.2 -05 48 08; Op    ; OC   ;  1212.00;   389;     ; 8.250;* ;                                                       ;
SGR 1900+14 Cl                ; Aql  ; 19 07 14.0 +09 19 21; IR    ; OC   ;     0.30; 13530;     ;      ;* ;BDB 25                                                 ;
Theia 220                     ; Aql  ; 19 07 26.8 +02 22 46; Op    ; OC   ;  1038.00;   259;     ; 7.950;* ;                                                       ;
Juchert 3                     ; Aql  ; 19 07 32.6 +06 16 44; Op    ; OC   ;     3.40;  3204;1.753; 8.920;* ;FSR 115, Masgomas-5                                    ;
Czernik 39                    ; Aql  ; 19 07 42.2 +04 20 13; Op    ; OC   ;     3.80;  3549;0.585; 8.940;* ;FSR 111                                                ;
NGC 6755                      ; Aql  ; 19 07 46.1 +04 13 26; Op    ; OC   ;    12.00;  2471;0.819; 7.751;* ;                                                       ;
Theia 1356                    ; Aql  ; 19 07 49.1 +09 13 11; Op    ; OC   ;   938.00;   307;     ; 9.250;* ;                                                       ;
LMR 86                        ; Aql  ; 19 07 59.0 +08 18 40; IR    ; SFR  ;     9.70;  9000;     ;      ;* ;                                                       ;
Teutsch 118                   ; Aql  ; 19 08 09.0 +04 14 00; Op    ; OC   ;     2.00;  4030;     ;      ;* ;                                                       ;
