name                       RA_ICRS            DE_ICRS         Diam    
Gulliver_55               297.83300000   +18.6610000         10.2    
Gulliver_56                95.38000000   +26.9090000          8.5    
Gulliver_57               141.20300000   -48.0750000         13.2    
Gulliver_58               191.51500000   -61.9650000          8.9    
Gulliver_59               195.72100000   -64.6000000         20.6    
Gulliver_6                 83.19500000    -1.5850000         64.1    
Gulliver_60               303.43600000   +29.6720000         13.1    
Gulliver_7                141.74600000   -55.1270000          4.1    
Gulliver_8                 80.56000000   +33.7920000         12.2    
Gulliver_9                127.10000000   -48.0000000        102.0    
HD_120132_Grp               207.204167    -60.855000         14.0    
HD_148482_Grp               247.641667    -48.713333         12.0    
HD_184060_Grp             292.96250000   +16.2583330         48.0    
HD_209178_Grp               329.775000    +63.988333         14.0    
HD_210641_Grp               332.204167    +64.258333         25.0    
HD_226540_Grp               298.808333    +33.506667          5.4    
HD_233019_Grp                72.725000    +52.156667         15.0    
HD_240080_Grp               342.570833    +58.735000          9.0    
HD_38823_Grp               87.21666700    +0.7150000         23.0    
HD_43837_Grp                 94.795833    +20.573333          6.0    
HD_55709_Grp                108.470833     -3.723333          4.0    
HD_7252_Grp                18.57500000   +60.9000000         30.0    
HD_97950_Grp              168.78083330   -61.2608333          0.2    
HIP_83071_Asc             254.13800000   -60.4220000         72.8    
HMAC_10                    67.99042000   +27.4125000          9.0    
HMAC_11                    67.90333000   +27.1800000          9.0    
HMAC_12                    69.11125000   +27.0511100          9.0    
HMAC_13                    68.44542000   +25.7841700          9.0    
HMAC_15                    70.40833000   +25.6405600         66.0    
HMAC_17                    69.67500000   +23.6372200         42.0    
HMAC_2                     72.32375000   +29.0977800          9.0    
HMAC_3                     72.12333000   +29.4208300         40.0    
HMAC_4                     76.51750000   +25.0263900        105.0    
HMAC_5                     75.46042000   +25.0102800          9.0    
HMAC_6                     63.92625000   +29.1947200          9.0    
HMAC_7                     64.32042000   +28.1486100        120.0    
HMAC_8                     65.90042000   +26.7341700         80.0    
HMAC_9                     65.90542000   +24.9938900          9.0    
Haffner_10                112.15600000   -15.3640000          3.5    
Haffner_11                113.85500000   -27.7080000          5.8    
Haffner_13                115.20900000   -30.0730000         39.2    
Haffner_14                116.18200000   -28.3840000          9.7    
Haffner_15                116.38000000   -32.8460000          3.7    
Haffner_16                117.58600000   -25.4580000          3.7    
Haffner_17                117.89900000   -31.8120000          3.2    
Haffner_18                118.16800000   -26.3870000          3.8    
Haffner_19                118.19300000   -26.2740000          2.0    
Haffner_20                119.06100000   -30.3690000          2.0    
Haffner_21                120.28800000   -27.2120000          3.5    
Haffner_22                123.10800000   -27.9130000          9.4    
Haffner_23                107.38900000   -16.8660000         14.0    
Haffner_26                123.91100000   -30.8510000          7.9    
Haffner_3                 106.02700000    -6.1330000          5.0    
Haffner_4                 106.51200000   -15.0020000          2.9    
Haffner_5                 109.49300000   -22.6600000          7.2    
Haffner_6                 109.99800000   -13.1510000          5.9    
Haffner_7                 110.73400000   -29.5020000          3.8    
Haffner_8                 110.77700000   -12.3100000          4.8    
Haffner_9                 111.17500000   -17.0010000          4.2    
Harvard_10                244.85900000   -54.9570000         42.5    
Harvard_13                255.99900000   -48.0900000          9.4    
Harvard_16                262.78100000   -36.8130000         15.8    
Harvard_20                298.32100000   +18.3450000          9.5    
Havlen-Moffat_1           259.75200000   -38.8170000          2.3    
Hempel_1                  102.91250000    +3.0419444         36.0    
Herbig_1                  314.57800000   +43.8940000          6.0    
Herschel_1                116.67400000    +0.1370000         81.5    
Ho-Haschick_1             272.62083330   -19.9347222          2.0    
Ho-Haschick_3             277.04166700   -11.4805560          2.0    
Hodapp_23                 309.65416670   +42.6277778          2.2    
Hodapp_29                 337.21666670   +64.2286111          8.0    
Hodapp_3                   89.55833330   +16.5333333          4.0    
Hodapp_31                 344.07916670   +62.0325000         11.0    
Hodapp_33                 348.44166670   +61.4716667          1.0    
Hodapp_34                 349.33750000   +59.4802778          1.5    
Hodapp_4                   91.94825000    -6.3785000         10.0    
Hogg_1                    145.13700000   -50.5800000          6.6    
Hogg_10                   167.66300000   -60.3850000          3.8    
Hogg_11                   167.90200000   -60.3900000          5.4    
Hogg_12                   168.06000000   -60.7650000          6.0    
Hogg_13                   169.07500000   -60.2450000          6.6    
Hogg_15                   190.90600000   -63.1010000          7.7    
Hogg_16                   202.32000000   -61.2120000          9.0    
Hogg_17                   218.45900000   -61.3260000          7.1    
Hogg_18                   222.71600000   -52.2710000          8.0    
Hogg_19                   247.23600000   -49.1100000          5.5    
Hogg_20                   251.13700000   -47.6550000         10.2    
Hogg_21                   251.41400000   -47.7470000          5.4    
Hogg_22                   251.65500000   -47.0900000          5.4    
Hogg_23                   187.14708330   -60.9250000         14.0    
Hogg_4                    149.42400000   -54.6120000          9.2    
Hogg_5                    151.58750000   -60.3833330          3.0    
Hogg_7                    157.28200000   -60.7450000          6.0    
Hogg_8                    157.32000000   -60.9830000          8.4    
Hogg_9                    164.60200000   -59.0530000          5.4    
Hor_I                      43.87000000   -54.1100000          1.4    
Hor_II                     49.13380000   -50.0181000          2.1    
Hyi_I                      37.38900000   -79.3089000          6.6    
IC_1310                   302.50536570   +34.9729904         16.0    
