Name                             PNstat         RAJ2000    DECJ2000      MajDiam   Catalogue           
MSX6C G028.5561+00.5294          notPN?         18 41 33.6 -03 39 05.9             arXiv:1403.0975     
PN G018.4-00.0                   PN??           18 24 34.7 -12 52 05.5             CornishCandidates   
PN G015.1-00.0                   PN?            18 18 34.3 -15 46 05.5             CornishCandidates   
IPHAS J223236.57+580805.7        PN??           22 32 36.6 +58 08 05.7             2009A&A...504..291V 
BU Cen                           RVtau          13 29 36.8 -50 00 05.4             2007A&A...469..799S 
PN G278.2-30.9                   Gx?            05 47 36.5 -68 09 05.4             ivan                
PM 1-70                          notPN?         12 48 37.9 -68 39 05.4             1988A&AS...76..317P 
IRAS 16279-4757                  PAGB/PPN       16 31 38.7 -48 04 05.7             2001A&A...378..843K 
SSTGLMC G331.3648+00.5452        notPN?         16 08 39.7 -51 06 05.4             MIRPNc              
CD-34 4360                       PAGB/PPN       08 07 40.0 -34 26 05.9             1997A&AS..126..479G 
PN G036.4+00.0                   PN??           18 57 42.0 +03 06 05.5             CornishCandidates   
PN G348.6+64.6                   PN??           23 14 42.6 +64 40 05.8             aacker              
PN G012.0-00.4a                  PN??           18 13 42.0 -18 40 05.3             CornishCandidates   
IPHAS J051843.50+361505.9        PN??           05 18 43.5 +36 15 05.9             2009A&A...504..291V 
PN G273.1-31.6                   PN??           05 42 43.8 -63 45 05.6             ivan                
IPHAS J051044.14+471005.0        PN??           05 10 44.1 +47 10 05.0             2009A&A...504..291V 
PN G025.7+00.6                   PN??           18 35 44.0 -06 06 05.3             CornishCandidates   
PN G024.7-00.9                   PN??           18 39 44.0 -07 41 05.2             2015arXiv150708182F 
NGC 2244 VS 18                   Em*            06 31 48.5 +04 54 05.0             2009A&A...504..291V 
TYC 4006-1168-1                  star           23 16 48.8 +56 40 05.2             IPHAS_candidates    
Pt 1                             Symb*          17 38 49.6 -23 54 05.4             1992secg.book.....A 
[WSI2008] 318                    HII            05 09 50.6 -68 53 05.6             2015MNRAS.451.3228C 
2MASS J0145+6416                 Em*?           01 45 51.2 +64 16 05.6             2009A&A...502..113V 
Kn 90                            PN:            16 56 51.1 -45 07 05.0             PRC15               
PN G048.2+00.0                   PN??           19 19 52.7 +13 37 05.3             CornishCandidates   
PN G003.0-03.6                   notPN?         18 06 52.8 -28 07 05.2             2009A&A...496..813M 
GN 12.39.0                       HII            12 41 54.0 -62 04 05.9             MEN_List            
LDu 21                           PN??           20 49 56.6 +37 54 05.8             2017LAstr.131b..46L 
PM 1-233                         PN             18 26 56.2 -16 57 05.0             1988A&AS...76..317P 
V534 Lyr                         PPN?           18 37 58.8 +37 26 05.7             2007A&A...469..799S 
Th 3-55                          PN             17 30 58.8 -31 01 05.7             1992secg.book.....A 
PBOZ 7                           PN?            17 40 03.6 -30 19 06.7             1992secg.book.....A 
Wray 17-32                       unk            09 37 03.4 -62 27 06.1             1992secg.book.....A 
V967 Cyg                         RVtau          19 44 04.7 +38 40 06.5             2007A&A...469..799S 
DeGaPe 43                        Em*            15 21 08.2 -60 04 06.9             FrenchAmateurs      
PHR J1622-5006                   HII            16 22 09.6 -50 06 06.8             MEN_List            
PN G044.3+00.0                   PN??           19 12 10.1 +10 11 06.7             2015arXiv150708182F 
V354 Lac                         PAGB/PPN       22 29 10.4 +54 51 06.2             2001A&A...378..843K 
PN G017.9+00.6a                  PN??           18 21 11.6 -12 57 06.6             CornishCandidates   
Pa J1839.2-3252                  notPN?         18 39 13.1 -32 52 06.0             DFrew               
IPHAS J190414.21+115206.6        PN?            19 04 14.2 +11 52 06.6             2009A&A...504..291V 
V2552 Oph                        RCrB/eHe/LTP   17 23 14.6 -22 52 06.3             2007A&A...469..799S 
NGC 2264 DS 429                  Em*?           06 41 17.5 +09 28 06.4             2009A&A...504..291V 
K 4-6                            Em*            18 48 18.9 +01 43 06.6             1992secg.book.....A 
PN G036.5+00.2                   PN?            18 57 18.5 +03 18 06.2             CornishCandidates   
IPHAS J005518.39+645906.0        PN??           00 55 18.4 +64 59 06.0             2009A&A...504..291V 
PN G017.5-00.4                   PN??           18 24 18.9 -13 53 06.2             CornishCandidates   
IPHAS J221419.26+603806.7        PN??           22 14 19.3 +60 38 06.7             2009A&A...504..291V 
PN G277.5-35.1                   Gx?            05 05 20.0 -66 55 06.6             ivan                
IPHAS J203024.94+412206.0        PN??           20 30 24.9 +41 22 06.0             2009A&A...504..291V 
H 2-32                           PN?            17 56 24.3 -29 38 06.4             1992secg.book.....A 
2MASS J2011+3316                 notPN?         20 11 26.2 +33 16 06.7             2009A&A...502..113V 
M 1-76                           Em*            20 16 26.4 +37 06 06.1             1992secg.book.....A 
IPHAS J053427.58+254006.9        PN??           05 34 27.6 +25 40 06.9             2009A&A...504..291V 
PN G005.8+00.9                   notPN?         17 55 27.7 -23 23 06.4             2001A&A...378..843K 
JaSt 25                          notPN?         17 40 27.8 -29 30 06.1             2004A&A...419..563J 
PM 1-120                         notPN?         16 58 27.8 -30 55 06.2             2001A&A...378..843K 
PN G050.6+00.5                   PN??           19 22 28.8 +15 58 06.0             CornishCandidates   
IPHAS J202728.14+390106.6        PN??           20 27 28.1 +39 01 06.6             2009A&A...504..291V 
PN G052.7-01.0                   PN??           19 32 30.2 +17 01 06.0             2015arXiv150708182F 
V733 Cep                         Em*            22 53 31.4 +62 32 06.6             2009A&A...504..291V 
PN G038.6-00.4a                  PN??           19 03 35.4 +04 55 06.8             CornishCandidates   
IRAS 23154+6328                  Em*            23 17 35.9 +63 45 06.4             2009A&A...502..113V 
IRAS 23164+6347                  PN??           23 18 36.3 +64 04 06.4             2009A&A...504..291V 
IRAS 13245-5036                  PAGB/PPN       13 27 36.9 -50 52 06.1             1993A&A...274..895V 
RFS 884                          HII            19 23 37.0 +17 29 06.2             2009A&A...504..291V 
IC 466                           PN??           07 08 38.9 -04 19 06.4             2015MNRAS.451.3228C 
PM 1-103                         notPN?         15 53 38.9 -51 21 06.8             1988A&AS...76..317P 
PN G080.2+00.2                   PN??           20 35 41.7 +41 01 06.9             2015arXiv150708182F 
PN G012.3+00.7                   PN?            18 09 41.6 -17 49 06.7             CornishCandidates   
PHR J0925-5445                   HII            09 25 41.0 -54 45 06.8             MEN_List            
AKARI-IRC-V1 J1936+2603          PN??           19 36 42.8 +26 03 06.8             2009A&A...504..291V 
GLMP 410                         PPN?           15 23 42.7 -56 36 06.8             1993A&A...274..895V 
MSX6C G024.3854+00.2867          PN?            18 34 43.8 -07 28 06.0             2009A&A...501..539U 
PN G021.9+00.1                   PN??           18 30 44.5 -09 45 06.5             CornishCandidates   
GLMP 1003                        PPN?           20 42 46.0 +30 04 06.5             2001A&A...378..843K 
IPHAS J004446.83+665706.3        Em*            00 44 46.8 +66 57 06.3             2009A&A...504..291V 
LEDA 38038                       Gx             12 02 47.6 -53 50 06.4             2001A&A...378..843K 
IPHAS XJ002056.3+624106          HH?            00 20 56.1 +62 41 06.9             2009A&A...504..291V 
Kn J1738.9-2247                  star           17 38 56.7 -22 47 06.0             DSHPNe_Aug2020      
2MASS J1951+2726                 PN??           19 51 58.6 +27 26 06.1             2009A&A...504..291V 
Wray 16-3                        unk            07 27 58.8 -30 42 06.1             1992secg.book.....A 
IPHAS J063159.03+102506.6        PN??           06 31 59.0 +10 25 06.6             2009A&A...504..291V 
IPHAS J015658.96+622406.8        unk            01 56 59.0 +62 24 06.8             2009A&A...504..291V 
PN G275.9-31.8                   Gx?            05 39 59.4 -66 04 06.6             ivan                
PN G349.8-01.6                   notPN?         17 26 01.0 -38 23 07.1             MIRPNc              
IPHAS J215003.29+485307.4        PN??           21 50 03.3 +48 53 07.4             2009A&A...504..291V 
Wray 16-355                      notPN?         18 03 04.6 -31 35 07.1             1992secg.book.....A 
PHR J0844-4331                   PN??           08 44 04.3 -43 31 07.0             MEN_List            
PN G353.3-00.0                   notPN?         17 29 06.5 -34 33 07.2             MIRPNc              
IPHAS J223208.21+575407.5        PN??           22 32 08.2 +57 54 07.5             2009A&A...504..291V 
IPHAS J221908.76+613707.6        PN??           22 19 08.8 +61 37 07.6             2009A&A...504..291V 
V590 Aql                         RVtau          20 17 08.6 -04 03 07.0             2007A&A...469..799S 
HD 105262                        PAGB/PPN       12 07 10.8 +12 59 07.8             2007A&A...469..799S 
PN G015.3+00.6                   PN??           18 16 10.9 -15 14 07.3             CornishCandidates   
PM 1-280                         PPN?           19 06 11.5 +08 29 07.1             1988A&AS...76..317P 
PN G276.8-37.3                   Gx?            04 45 13.0 -65 47 07.8             ivan                
IPHAS J220814.97+614507.3        Em*?           22 08 15.0 +61 45 07.3             2009A&A...504..291V 
GLIPN J1557-5430                 PN:            15 57 15.5 -54 30 07.4             2012MNRAS.427.3016P 
PN G028.4-00.2                   notPN?         18 44 18.2 -04 05 07.1             arXiv:1403.0975     
Wray 17-73                       unk            16 13 19.7 -60 55 07.7             1992secg.book.....A 
PN G030.1+01.4                   PN??           18 41 20.6 -01 50 07.6             2013MNRAS.430.1125C 
PN G359.6+01.9                   PN?            17 37 20.7 -28 10 07.1             MIRPNc              
PM 1-288                         PN:            19 12 25.5 +08 15 07.5             1988A&AS...76..317P 
GPSR5 354.830+0.077              PN?            17 32 25.7 -33 16 07.3             MIRPNc              
PPA J1808-2204                   Symb*?         18 08 27.8 -22 04 07.0             MEN_List            
Pa J0637.4 +3327                 PN??           06 37 28.2 +33 27 07.5             2016JPhCS.728g2012K 
Kn J1839.4-2104                  star           18 39 29.8 -21 04 07.0             DSHPNe_Aug2020      
IPHAS J063231.63+101707.9        PN??           06 32 31.6 +10 17 07.9             2009A&A...504..291V 
PN G058.1+00.9                   PN??           19 36 31.3 +22 44 07.2             CornishCandidates   
IPHAS J195432.14+300707.6        PN??           19 54 32.1 +30 07 07.6             2009A&A...504..291V 
Wray 17-11                       unk            07 59 32.2 -47 02 07.1             1992secg.book.....A 
NGC 6205 BARN 29                 PAGB/PPN       16 41 33.7 +36 26 07.7             2007A&A...469..799S 
PN G109.0-01.2                   notPN?         23 01 35.0 +58 40 07.4             IPHAS_candidates    
